date,cases,deaths,county,fips,confirmed_cases,confirmed_deaths,new_confirmed_cases,new_deaths
1/26/2020,0,0,Alameda,1,0,0,,
1/31/2020,0,0,Alameda,1,0,0,0,0
2/2/2020,0,0,Alameda,1,0,0,0,0
2/20/2020,0,0,Alameda,1,0,0,0,0
2/21/2020,0,0,Alameda,1,0,0,0,0
2/26/2020,0,0,Alameda,1,0,0,0,0
2/28/2020,0,0,Alameda,1,0,0,0,0
2/29/2020,0,0,Alameda,1,0,0,0,0
3/1/2020,2,0,Alameda,1,1,0,1,0
3/2/2020,1,0,Alameda,1,1,0,0,0
3/3/2020,3,0,Alameda,1,2,0,1,0
3/4/2020,2,0,Alameda,1,2,0,0,0
3/5/2020,2,0,Alameda,1,2,0,0,0
3/6/2020,4,0,Alameda,1,3,0,1,0
3/7/2020,3,0,Alameda,1,3,0,0,0
3/8/2020,3,0,Alameda,1,3,0,0,0
3/9/2020,3,0,Alameda,1,3,0,0,0
3/10/2020,7,0,Alameda,1,5,0,2,0
3/11/2020,5,0,Alameda,1,5,0,0,0
3/12/2020,13,0,Alameda,1,9,0,4,0
3/13/2020,9,0,Alameda,1,9,0,0,0
3/14/2020,11,0,Alameda,1,10,0,1,0
3/15/2020,26,0,Alameda,1,18,0,8,0
3/16/2020,24,0,Alameda,1,21,0,3,0
3/17/2020,39,0,Alameda,1,30,0,9,0
3/18/2020,38,0,Alameda,1,34,0,4,0
3/19/2020,42,0,Alameda,1,38,0,4,0
3/20/2020,62,0,Alameda,1,50,0,12,0
3/21/2020,92,0,Alameda,1,71,0,21,0
3/22/2020,139,0,Alameda,1,105,0,34,0
3/23/2020,139,2,Alameda,1,122,1,17,1
3/24/2020,148,3,Alameda,1,135,2,13,1
3/25/2020,135,2,Alameda,1,135,2,0,0
3/26/2020,221,6,Alameda,1,178,4,43,2
3/27/2020,262,4,Alameda,1,220,4,42,0
3/28/2020,292,8,Alameda,1,256,6,36,2
3/29/2020,284,8,Alameda,1,270,7,14,1
3/30/2020,296,7,Alameda,1,283,7,13,0
3/31/2020,343,7,Alameda,1,313,7,30,0
4/1/2020,405,9,Alameda,1,359,8,46,1
4/2/2020,433,10,Alameda,1,396,9,37,1
4/3/2020,490,15,Alameda,1,443,12,47,3
4/4/2020,631,12,Alameda,1,537,12,94,0
4/5/2020,595,12,Alameda,1,566,12,29,0
4/6/2020,610,14,Alameda,1,588,13,22,1
4/7/2020,680,17,Alameda,1,634,15,46,2
4/8/2020,714,17,Alameda,1,674,16,40,1
4/9/2020,756,18,Alameda,1,715,17,41,1
4/10/2020,821,23,Alameda,1,768,20,53,3
4/11/2020,848,22,Alameda,1,808,21,40,1
4/12/2020,882,25,Alameda,1,845,23,37,2
4/13/2020,931,23,Alameda,1,888,23,43,0
4/14/2020,886,23,Alameda,1,887,23,-1,0
4/15/2020,1041,49,Alameda,1,964,36,77,13
4/16/2020,1054,42,Alameda,1,1009,39,45,3
4/17/2020,1117,41,Alameda,1,1063,40,54,1
4/18/2020,1165,42,Alameda,1,1114,41,51,1
4/19/2020,1214,43,Alameda,1,1164,42,50,1
4/20/2020,1222,42,Alameda,1,1193,42,29,0
3/30/2020,1,0,Alpine,3,1,0,,
3/31/2020,1,0,Alpine,3,1,0,0,0
4/1/2020,1,0,Alpine,3,1,0,0,0
4/2/2020,1,0,Alpine,3,1,0,0,0
4/3/2020,1,0,Alpine,3,1,0,0,0
4/4/2020,1,0,Alpine,3,1,0,0,0
4/5/2020,1,0,Alpine,3,1,0,0,0
4/6/2020,1,0,Alpine,3,1,0,0,0
4/7/2020,1,0,Alpine,3,1,0,0,0
4/8/2020,1,0,Alpine,3,1,0,0,0
4/9/2020,1,0,Alpine,3,1,0,0,0
4/10/2020,1,0,Alpine,3,1,0,0,0
4/11/2020,1,0,Alpine,3,1,0,0,0
4/12/2020,1,0,Alpine,3,1,0,0,0
4/13/2020,1,0,Alpine,3,1,0,0,0
4/14/2020,1,0,Alpine,3,1,0,0,0
4/15/2020,1,0,Alpine,3,1,0,0,0
4/16/2020,1,0,Alpine,3,1,0,0,0
4/17/2020,1,0,Alpine,3,1,0,0,0
4/18/2020,1,0,Alpine,3,1,0,0,0
4/19/2020,1,0,Alpine,3,1,0,0,0
4/20/2020,1,0,Alpine,3,1,0,0,0
3/13/2020,1,0,Amador,5,1,0,,
3/14/2020,1,0,Amador,5,1,0,0,0
3/15/2020,1,0,Amador,5,1,0,0,0
3/16/2020,1,0,Amador,5,1,0,0,0
3/17/2020,1,0,Amador,5,1,0,0,0
3/18/2020,1,0,Amador,5,1,0,0,0
3/19/2020,1,0,Amador,5,1,0,0,0
3/20/2020,1,0,Amador,5,1,0,0,0
3/21/2020,3,0,Amador,5,2,0,1,0
3/22/2020,2,0,Amador,5,2,0,0,0
3/23/2020,2,0,Amador,5,2,0,0,0
3/24/2020,2,0,Amador,5,2,0,0,0
3/25/2020,2,0,Amador,5,2,0,0,0
3/26/2020,2,0,Amador,5,2,0,0,0
3/27/2020,2,0,Amador,5,2,0,0,0
3/28/2020,2,0,Amador,5,2,0,0,0
3/29/2020,2,0,Amador,5,2,0,0,0
3/30/2020,2,0,Amador,5,2,0,0,0
3/31/2020,2,0,Amador,5,2,0,0,0
4/1/2020,4,0,Amador,5,3,0,1,0
4/2/2020,3,0,Amador,5,3,0,0,0
4/3/2020,3,0,Amador,5,3,0,0,0
4/4/2020,3,0,Amador,5,3,0,0,0
4/5/2020,3,0,Amador,5,3,0,0,0
4/6/2020,3,0,Amador,5,3,0,0,0
4/7/2020,3,0,Amador,5,3,0,0,0
4/8/2020,3,0,Amador,5,3,0,0,0
4/9/2020,11,0,Amador,5,7,0,4,0
4/10/2020,7,0,Amador,5,7,0,0,0
4/11/2020,7,0,Amador,5,7,0,0,0
4/12/2020,7,0,Amador,5,7,0,0,0
4/13/2020,7,0,Amador,5,7,0,0,0
4/14/2020,7,0,Amador,5,7,0,0,0
4/15/2020,7,0,Amador,5,7,0,0,0
4/16/2020,7,0,Amador,5,7,0,0,0
4/17/2020,7,0,Amador,5,7,0,0,0
4/18/2020,7,0,Amador,5,7,0,0,0
4/19/2020,7,0,Amador,5,7,0,0,0
4/20/2020,7,0,Amador,5,7,0,0,0
3/21/2020,1,0,Butte,7,1,0,,
3/22/2020,3,0,Butte,7,2,0,1,0
3/23/2020,4,0,Butte,7,3,0,1,0
3/24/2020,5,0,Butte,7,4,0,1,0
3/25/2020,4,0,Butte,7,4,0,0,0
3/26/2020,6,0,Butte,7,5,0,1,0
3/27/2020,5,0,Butte,7,5,0,0,0
3/28/2020,5,0,Butte,7,5,0,0,0
3/29/2020,5,0,Butte,7,5,0,0,0
3/30/2020,11,0,Butte,7,8,0,3,0
3/31/2020,8,0,Butte,7,8,0,0,0
4/1/2020,10,0,Butte,7,9,0,1,0
4/2/2020,11,0,Butte,7,10,0,1,0
4/3/2020,12,0,Butte,7,11,0,1,0
4/4/2020,11,0,Butte,7,11,0,0,0
4/5/2020,11,0,Butte,7,11,0,0,0
4/6/2020,13,0,Butte,7,12,0,1,0
4/7/2020,14,0,Butte,7,13,0,1,0
4/8/2020,13,0,Butte,7,13,0,0,0
4/9/2020,13,0,Butte,7,13,0,0,0
4/10/2020,15,0,Butte,7,14,0,1,0
4/11/2020,14,0,Butte,7,14,0,0,0
4/12/2020,14,0,Butte,7,14,0,0,0
4/13/2020,16,0,Butte,7,15,0,1,0
4/14/2020,17,0,Butte,7,16,0,1,0
4/15/2020,16,0,Butte,7,16,0,0,0
4/16/2020,16,0,Butte,7,16,0,0,0
4/17/2020,16,0,Butte,7,16,0,0,0
4/18/2020,16,0,Butte,7,16,0,0,0
4/19/2020,16,0,Butte,7,16,0,0,0
4/20/2020,16,0,Butte,7,16,0,0,0
1/26/2020,0,0,Calaveras,9,0,0,,
1/31/2020,0,0,Calaveras,9,0,0,0,0
2/2/2020,0,0,Calaveras,9,0,0,0,0
2/20/2020,0,0,Calaveras,9,0,0,0,0
2/21/2020,0,0,Calaveras,9,0,0,0,0
2/26/2020,0,0,Calaveras,9,0,0,0,0
2/28/2020,0,0,Calaveras,9,0,0,0,0
2/29/2020,0,0,Calaveras,9,0,0,0,0
3/1/2020,0,0,Calaveras,9,0,0,0,0
3/2/2020,0,0,Calaveras,9,0,0,0,0
3/3/2020,0,0,Calaveras,9,0,0,0,0
3/4/2020,0,0,Calaveras,9,0,0,0,0
3/5/2020,0,0,Calaveras,9,0,0,0,0
3/6/2020,0,0,Calaveras,9,0,0,0,0
3/7/2020,0,0,Calaveras,9,0,0,0,0
3/8/2020,0,0,Calaveras,9,0,0,0,0
3/9/2020,0,0,Calaveras,9,0,0,0,0
3/10/2020,4,0,Calaveras,9,2,0,2,0
3/11/2020,2,0,Calaveras,9,2,0,0,0
3/12/2020,2,0,Calaveras,9,2,0,0,0
3/13/2020,2,0,Calaveras,9,2,0,0,0
3/14/2020,2,0,Calaveras,9,2,0,0,0
3/15/2020,2,0,Calaveras,9,2,0,0,0
3/16/2020,2,0,Calaveras,9,2,0,0,0
3/17/2020,2,0,Calaveras,9,2,0,0,0
3/18/2020,2,0,Calaveras,9,2,0,0,0
3/19/2020,2,0,Calaveras,9,2,0,0,0
3/20/2020,2,0,Calaveras,9,2,0,0,0
3/21/2020,2,0,Calaveras,9,2,0,0,0
3/22/2020,2,0,Calaveras,9,2,0,0,0
3/23/2020,2,0,Calaveras,9,2,0,0,0
3/24/2020,2,0,Calaveras,9,2,0,0,0
3/25/2020,2,0,Calaveras,9,2,0,0,0
3/26/2020,4,0,Calaveras,9,3,0,1,0
3/27/2020,3,0,Calaveras,9,3,0,0,0
3/28/2020,3,0,Calaveras,9,3,0,0,0
3/29/2020,3,0,Calaveras,9,3,0,0,0
3/30/2020,3,0,Calaveras,9,3,0,0,0
3/31/2020,3,0,Calaveras,9,3,0,0,0
4/1/2020,3,0,Calaveras,9,3,0,0,0
4/2/2020,3,0,Calaveras,9,3,0,0,0
4/3/2020,5,0,Calaveras,9,4,0,1,0
4/4/2020,4,0,Calaveras,9,4,0,0,0
4/5/2020,4,0,Calaveras,9,4,0,0,0
4/6/2020,6,0,Calaveras,9,5,0,1,0
4/7/2020,5,0,Calaveras,9,5,0,0,0
4/8/2020,5,0,Calaveras,9,5,0,0,0
4/9/2020,11,0,Calaveras,9,8,0,3,0
4/10/2020,8,0,Calaveras,9,8,0,0,0
4/11/2020,8,0,Calaveras,9,8,0,0,0
4/12/2020,8,0,Calaveras,9,8,0,0,0
4/13/2020,10,0,Calaveras,9,9,0,1,0
4/14/2020,9,0,Calaveras,9,9,0,0,0
4/15/2020,13,0,Calaveras,9,11,0,2,0
4/16/2020,11,0,Calaveras,9,11,0,0,0
4/17/2020,13,0,Calaveras,9,12,0,1,0
4/18/2020,12,0,Calaveras,9,12,0,0,0
4/19/2020,12,0,Calaveras,9,12,0,0,0
4/20/2020,12,0,Calaveras,9,12,0,0,0
3/27/2020,1,0,Colusa,11,1,0,,
3/28/2020,1,0,Colusa,11,1,0,0,0
3/29/2020,1,0,Colusa,11,1,0,0,0
3/30/2020,1,0,Colusa,11,1,0,0,0
3/31/2020,1,0,Colusa,11,1,0,0,0
4/1/2020,1,0,Colusa,11,1,0,0,0
4/2/2020,1,0,Colusa,11,1,0,0,0
4/3/2020,3,0,Colusa,11,2,0,1,0
4/4/2020,2,0,Colusa,11,2,0,0,0
4/5/2020,2,0,Colusa,11,2,0,0,0
4/6/2020,4,0,Colusa,11,3,0,1,0
4/7/2020,3,0,Colusa,11,3,0,0,0
4/8/2020,3,0,Colusa,11,3,0,0,0
4/9/2020,3,0,Colusa,11,3,0,0,0
4/10/2020,3,0,Colusa,11,3,0,0,0
4/11/2020,3,0,Colusa,11,3,0,0,0
4/12/2020,3,0,Colusa,11,3,0,0,0
4/13/2020,3,0,Colusa,11,3,0,0,0
4/14/2020,3,0,Colusa,11,3,0,0,0
4/15/2020,3,0,Colusa,11,3,0,0,0
4/16/2020,3,0,Colusa,11,3,0,0,0
4/17/2020,3,0,Colusa,11,3,0,0,0
4/18/2020,3,0,Colusa,11,3,0,0,0
4/19/2020,3,0,Colusa,11,3,0,0,0
4/20/2020,3,0,Colusa,11,3,0,0,0
1/26/2020,0,0,Contra Costa,13,0,0,,
1/31/2020,0,0,Contra Costa,13,0,0,0,0
2/2/2020,0,0,Contra Costa,13,0,0,0,0
2/20/2020,0,0,Contra Costa,13,0,0,0,0
2/21/2020,0,0,Contra Costa,13,0,0,0,0
2/26/2020,0,0,Contra Costa,13,0,0,0,0
2/28/2020,0,0,Contra Costa,13,0,0,0,0
2/29/2020,0,0,Contra Costa,13,0,0,0,0
3/1/2020,0,0,Contra Costa,13,0,0,0,0
3/2/2020,0,0,Contra Costa,13,0,0,0,0
3/3/2020,2,0,Contra Costa,13,1,0,1,0
3/4/2020,1,0,Contra Costa,13,1,0,0,0
3/5/2020,1,0,Contra Costa,13,1,0,0,0
3/6/2020,7,0,Contra Costa,13,4,0,3,0
3/7/2020,4,0,Contra Costa,13,4,0,0,0
3/8/2020,14,0,Contra Costa,13,9,0,5,0
3/9/2020,9,0,Contra Costa,13,9,0,0,0
3/10/2020,11,0,Contra Costa,13,10,0,1,0
3/11/2020,10,0,Contra Costa,13,10,0,0,0
3/12/2020,24,0,Contra Costa,13,17,0,7,0
3/13/2020,33,0,Contra Costa,13,25,0,8,0
3/14/2020,33,0,Contra Costa,13,29,0,4,0
3/15/2020,29,0,Contra Costa,13,29,0,0,0
3/16/2020,39,0,Contra Costa,13,34,0,5,0
3/17/2020,44,0,Contra Costa,13,39,0,5,0
3/18/2020,43,0,Contra Costa,13,41,0,2,0
3/19/2020,43,0,Contra Costa,13,42,0,1,0
3/20/2020,50,2,Contra Costa,13,46,1,4,1
3/21/2020,56,1,Contra Costa,13,51,1,5,0
3/22/2020,71,1,Contra Costa,13,61,1,10,0
3/23/2020,81,1,Contra Costa,13,71,1,10,0
3/24/2020,101,1,Contra Costa,13,86,1,15,0
3/25/2020,130,1,Contra Costa,13,108,1,22,0
3/26/2020,154,1,Contra Costa,13,131,1,23,0
3/27/2020,171,3,Contra Costa,13,151,2,20,1
3/28/2020,185,4,Contra Costa,13,168,3,17,1
3/29/2020,182,3,Contra Costa,13,175,3,7,0
3/30/2020,199,3,Contra Costa,13,187,3,12,0
3/31/2020,257,3,Contra Costa,13,222,3,35,0
4/1/2020,278,3,Contra Costa,13,250,3,28,0
4/2/2020,302,3,Contra Costa,13,276,3,26,0
4/3/2020,338,7,Contra Costa,13,307,5,31,2
4/4/2020,399,5,Contra Costa,13,353,5,46,0
4/5/2020,419,7,Contra Costa,13,386,6,33,1
4/6/2020,448,8,Contra Costa,13,417,7,31,1
4/7/2020,467,7,Contra Costa,13,442,7,25,0
4/8/2020,482,7,Contra Costa,13,462,7,20,0
4/9/2020,506,9,Contra Costa,13,484,8,22,1
4/10/2020,538,10,Contra Costa,13,511,9,27,1
4/11/2020,549,13,Contra Costa,13,530,11,19,2
4/12/2020,548,11,Contra Costa,13,539,11,9,0
4/13/2020,565,11,Contra Costa,13,552,11,13,0
4/14/2020,648,13,Contra Costa,13,600,12,48,1
4/15/2020,630,16,Contra Costa,13,615,14,15,2
4/16/2020,647,18,Contra Costa,13,631,16,16,2
4/17/2020,665,22,Contra Costa,13,648,19,17,3
4/18/2020,722,19,Contra Costa,13,685,19,37,0
4/19/2020,701,21,Contra Costa,13,693,20,8,1
4/20/2020,721,24,Contra Costa,13,707,22,14,2
4/2/2020,1,0,Del Norte,15,1,0,,
4/3/2020,1,0,Del Norte,15,1,0,0,0
4/4/2020,3,0,Del Norte,15,2,0,1,0
4/5/2020,2,0,Del Norte,15,2,0,0,0
4/6/2020,2,0,Del Norte,15,2,0,0,0
4/7/2020,2,0,Del Norte,15,2,0,0,0
4/8/2020,2,0,Del Norte,15,2,0,0,0
4/9/2020,2,0,Del Norte,15,2,0,0,0
4/10/2020,2,0,Del Norte,15,2,0,0,0
4/11/2020,2,0,Del Norte,15,2,0,0,0
4/12/2020,2,0,Del Norte,15,2,0,0,0
4/13/2020,2,0,Del Norte,15,2,0,0,0
4/14/2020,2,0,Del Norte,15,2,0,0,0
4/15/2020,2,0,Del Norte,15,2,0,0,0
4/16/2020,2,0,Del Norte,15,2,0,0,0
4/17/2020,2,0,Del Norte,15,2,0,0,0
4/18/2020,2,0,Del Norte,15,2,0,0,0
4/19/2020,2,0,Del Norte,15,2,0,0,0
4/20/2020,2,0,Del Norte,15,2,0,0,0
3/20/2020,2,0,El Dorado,17,2,0,,
3/21/2020,2,0,El Dorado,17,2,0,0,0
3/22/2020,2,0,El Dorado,17,2,0,0,0
3/23/2020,2,0,El Dorado,17,2,0,0,0
3/24/2020,4,0,El Dorado,17,3,0,1,0
3/25/2020,3,0,El Dorado,17,3,0,0,0
3/26/2020,15,0,El Dorado,17,9,0,6,0
3/27/2020,15,0,El Dorado,17,12,0,3,0
3/28/2020,12,0,El Dorado,17,12,0,0,0
3/29/2020,12,0,El Dorado,17,12,0,0,0
3/30/2020,18,0,El Dorado,17,15,0,3,0
3/31/2020,21,0,El Dorado,17,18,0,3,0
4/1/2020,18,0,El Dorado,17,18,0,0,0
4/2/2020,20,0,El Dorado,17,19,0,1,0
4/3/2020,25,0,El Dorado,17,22,0,3,0
4/4/2020,22,0,El Dorado,17,22,0,0,0
4/5/2020,22,0,El Dorado,17,22,0,0,0
4/6/2020,28,0,El Dorado,17,25,0,3,0
4/7/2020,31,0,El Dorado,17,28,0,3,0
4/8/2020,30,0,El Dorado,17,29,0,1,0
4/9/2020,31,0,El Dorado,17,30,0,1,0
4/10/2020,34,0,El Dorado,17,32,0,2,0
4/11/2020,32,0,El Dorado,17,32,0,0,0
4/12/2020,32,0,El Dorado,17,32,0,0,0
4/13/2020,36,0,El Dorado,17,34,0,2,0
4/14/2020,36,0,El Dorado,17,35,0,1,0
4/15/2020,35,0,El Dorado,17,35,0,0,0
4/16/2020,35,0,El Dorado,17,35,0,0,0
4/17/2020,37,0,El Dorado,17,36,0,1,0
4/18/2020,36,0,El Dorado,17,36,0,0,0
4/19/2020,36,0,El Dorado,17,36,0,0,0
4/20/2020,40,0,El Dorado,17,38,0,2,0
3/7/2020,1,0,Fresno,19,1,0,,
3/8/2020,1,0,Fresno,19,1,0,0,0
3/9/2020,1,0,Fresno,19,1,0,0,0
3/10/2020,1,0,Fresno,19,1,0,0,0
3/11/2020,1,0,Fresno,19,1,0,0,0
3/12/2020,1,0,Fresno,19,1,0,0,0
3/13/2020,1,0,Fresno,19,1,0,0,0
3/14/2020,3,0,Fresno,19,2,0,1,0
3/15/2020,2,0,Fresno,19,2,0,0,0
3/16/2020,2,0,Fresno,19,2,0,0,0
3/17/2020,2,0,Fresno,19,2,0,0,0
3/18/2020,4,0,Fresno,19,3,0,1,0
3/19/2020,3,0,Fresno,19,3,0,0,0
3/20/2020,9,0,Fresno,19,6,0,3,0
3/21/2020,6,0,Fresno,19,6,0,0,0
3/22/2020,6,0,Fresno,19,6,0,0,0
3/23/2020,20,0,Fresno,19,13,0,7,0
3/24/2020,23,0,Fresno,19,18,0,5,0
3/25/2020,20,0,Fresno,19,19,0,1,0
3/26/2020,35,0,Fresno,19,27,0,8,0
3/27/2020,35,0,Fresno,19,31,0,4,0
3/28/2020,55,0,Fresno,19,43,0,12,0
3/29/2020,43,0,Fresno,19,43,0,0,0
3/30/2020,63,0,Fresno,19,53,0,10,0
3/31/2020,83,0,Fresno,19,68,0,15,0
4/1/2020,96,0,Fresno,19,82,0,14,0
4/2/2020,106,0,Fresno,19,94,0,12,0
4/3/2020,106,2,Fresno,19,100,1,6,1
4/4/2020,106,1,Fresno,19,103,1,3,0
4/5/2020,113,1,Fresno,19,108,1,5,0
4/6/2020,140,3,Fresno,19,124,2,16,1
4/7/2020,168,4,Fresno,19,146,3,22,1
4/8/2020,166,3,Fresno,19,156,3,10,0
4/9/2020,190,3,Fresno,19,173,3,17,0
4/10/2020,209,7,Fresno,19,191,5,18,2
4/11/2020,211,5,Fresno,19,201,5,10,0
4/12/2020,201,5,Fresno,19,201,5,0,0
4/13/2020,243,5,Fresno,19,222,5,21,0
4/14/2020,280,9,Fresno,19,251,7,29,2
4/15/2020,279,7,Fresno,19,265,7,14,0
4/16/2020,325,7,Fresno,19,295,7,30,0
4/17/2020,327,7,Fresno,19,311,7,16,0
4/18/2020,319,7,Fresno,19,315,7,4,0
4/19/2020,315,7,Fresno,19,315,7,0,0
4/20/2020,387,7,Fresno,19,351,7,36,0
3/27/2020,1,0,Glenn,21,1,0,,
3/28/2020,1,0,Glenn,21,1,0,0,0
3/29/2020,1,0,Glenn,21,1,0,0,0
3/30/2020,3,0,Glenn,21,2,0,1,0
3/31/2020,2,0,Glenn,21,2,0,0,0
4/1/2020,2,0,Glenn,21,2,0,0,0
4/2/2020,2,0,Glenn,21,2,0,0,0
4/3/2020,2,0,Glenn,21,2,0,0,0
4/4/2020,2,0,Glenn,21,2,0,0,0
4/5/2020,2,0,Glenn,21,2,0,0,0
4/6/2020,2,0,Glenn,21,2,0,0,0
4/7/2020,2,0,Glenn,21,2,0,0,0
4/8/2020,2,0,Glenn,21,2,0,0,0
4/9/2020,2,0,Glenn,21,2,0,0,0
4/10/2020,4,0,Glenn,21,3,0,1,0
4/11/2020,3,0,Glenn,21,3,0,0,0
4/12/2020,3,0,Glenn,21,3,0,0,0
4/13/2020,5,0,Glenn,21,4,0,1,0
4/14/2020,4,0,Glenn,21,4,0,0,0
4/15/2020,4,0,Glenn,21,4,0,0,0
4/16/2020,4,0,Glenn,21,4,0,0,0
4/17/2020,4,0,Glenn,21,4,0,0,0
4/18/2020,4,0,Glenn,21,4,0,0,0
4/19/2020,4,0,Glenn,21,4,0,0,0
4/20/2020,4,0,Glenn,21,4,0,0,0
1/26/2020,0,0,Humboldt,23,0,0,,
1/31/2020,0,0,Humboldt,23,0,0,0,0
2/2/2020,0,0,Humboldt,23,0,0,0,0
2/20/2020,2,0,Humboldt,23,1,0,1,0
2/21/2020,1,0,Humboldt,23,1,0,0,0
2/22/2020,1,0,Humboldt,23,1,0,0,0
2/23/2020,1,0,Humboldt,23,1,0,0,0
2/24/2020,1,0,Humboldt,23,1,0,0,0
2/25/2020,1,0,Humboldt,23,1,0,0,0
2/26/2020,1,0,Humboldt,23,1,0,0,0
2/27/2020,1,0,Humboldt,23,1,0,0,0
2/28/2020,1,0,Humboldt,23,1,0,0,0
2/29/2020,1,0,Humboldt,23,1,0,0,0
3/1/2020,1,0,Humboldt,23,1,0,0,0
3/2/2020,1,0,Humboldt,23,1,0,0,0
3/3/2020,1,0,Humboldt,23,1,0,0,0
3/4/2020,1,0,Humboldt,23,1,0,0,0
3/5/2020,1,0,Humboldt,23,1,0,0,0
3/6/2020,1,0,Humboldt,23,1,0,0,0
3/7/2020,1,0,Humboldt,23,1,0,0,0
3/8/2020,1,0,Humboldt,23,1,0,0,0
3/9/2020,1,0,Humboldt,23,1,0,0,0
3/10/2020,1,0,Humboldt,23,1,0,0,0
3/11/2020,1,0,Humboldt,23,1,0,0,0
3/12/2020,1,0,Humboldt,23,1,0,0,0
3/13/2020,1,0,Humboldt,23,1,0,0,0
3/14/2020,1,0,Humboldt,23,1,0,0,0
3/15/2020,1,0,Humboldt,23,1,0,0,0
3/16/2020,1,0,Humboldt,23,1,0,0,0
3/17/2020,1,0,Humboldt,23,1,0,0,0
3/18/2020,1,0,Humboldt,23,1,0,0,0
3/19/2020,1,0,Humboldt,23,1,0,0,0
3/20/2020,3,0,Humboldt,23,2,0,1,0
3/21/2020,2,0,Humboldt,23,2,0,0,0
3/22/2020,2,0,Humboldt,23,2,0,0,0
3/23/2020,2,0,Humboldt,23,2,0,0,0
3/24/2020,8,0,Humboldt,23,5,0,3,0
3/25/2020,15,0,Humboldt,23,10,0,5,0
3/26/2020,14,0,Humboldt,23,12,0,2,0
3/27/2020,16,0,Humboldt,23,14,0,2,0
3/28/2020,22,0,Humboldt,23,18,0,4,0
3/29/2020,18,0,Humboldt,23,18,0,0,0
3/30/2020,24,0,Humboldt,23,21,0,3,0
3/31/2020,33,0,Humboldt,23,27,0,6,0
4/1/2020,29,0,Humboldt,23,28,0,1,0
4/2/2020,46,0,Humboldt,23,37,0,9,0
4/3/2020,43,0,Humboldt,23,40,0,3,0
4/4/2020,48,0,Humboldt,23,44,0,4,0
4/5/2020,44,0,Humboldt,23,44,0,0,0
4/6/2020,54,0,Humboldt,23,49,0,5,0
4/7/2020,51,0,Humboldt,23,50,0,1,0
4/8/2020,50,0,Humboldt,23,50,0,0,0
4/9/2020,50,0,Humboldt,23,50,0,0,0
4/10/2020,50,0,Humboldt,23,50,0,0,0
4/11/2020,50,0,Humboldt,23,50,0,0,0
4/12/2020,50,0,Humboldt,23,50,0,0,0
4/13/2020,50,0,Humboldt,23,50,0,0,0
4/14/2020,52,0,Humboldt,23,51,0,1,0
4/15/2020,53,0,Humboldt,23,52,0,1,0
4/16/2020,52,0,Humboldt,23,52,0,0,0
4/17/2020,52,0,Humboldt,23,52,0,0,0
4/18/2020,52,0,Humboldt,23,52,0,0,0
4/19/2020,52,0,Humboldt,23,52,0,0,0
4/20/2020,52,0,Humboldt,23,52,0,0,0
3/11/2020,2,0,Imperial,25,2,0,,
3/12/2020,2,0,Imperial,25,2,0,0,0
3/13/2020,2,0,Imperial,25,2,0,0,0
3/14/2020,2,0,Imperial,25,2,0,0,0
3/15/2020,2,0,Imperial,25,2,0,0,0
3/16/2020,2,0,Imperial,25,2,0,0,0
3/17/2020,2,0,Imperial,25,2,0,0,0
3/18/2020,2,0,Imperial,25,2,0,0,0
3/19/2020,6,0,Imperial,25,4,0,2,0
3/20/2020,4,0,Imperial,25,4,0,0,0
3/21/2020,8,0,Imperial,25,6,0,2,0
3/22/2020,6,0,Imperial,25,6,0,0,0
3/23/2020,6,0,Imperial,25,6,0,0,0
3/24/2020,12,0,Imperial,25,9,0,3,0
3/25/2020,9,0,Imperial,25,9,0,0,0
3/26/2020,25,0,Imperial,25,17,0,8,0
3/27/2020,25,0,Imperial,25,21,0,4,0
3/28/2020,29,0,Imperial,25,25,0,4,0
3/29/2020,25,0,Imperial,25,25,0,0,0
3/30/2020,41,0,Imperial,25,33,0,8,0
3/31/2020,43,0,Imperial,25,38,0,5,0
4/1/2020,48,0,Imperial,25,43,0,5,0
4/2/2020,57,2,Imperial,25,50,1,7,1
4/3/2020,60,1,Imperial,25,55,1,5,0
4/4/2020,55,1,Imperial,25,55,1,0,0
4/5/2020,75,3,Imperial,25,65,2,10,1
4/6/2020,71,4,Imperial,25,68,3,3,1
4/7/2020,78,3,Imperial,25,73,3,5,0
4/8/2020,77,3,Imperial,25,75,3,2,0
4/9/2020,83,3,Imperial,25,79,3,4,0
4/10/2020,79,3,Imperial,25,79,3,0,0
4/11/2020,95,3,Imperial,25,87,3,8,0
4/12/2020,87,3,Imperial,25,87,3,0,0
4/13/2020,113,3,Imperial,25,100,3,13,0
4/14/2020,134,3,Imperial,25,117,3,17,0
4/15/2020,137,3,Imperial,25,127,3,10,0
4/16/2020,159,3,Imperial,25,143,3,16,0
4/17/2020,167,3,Imperial,25,155,3,12,0
4/18/2020,155,3,Imperial,25,155,3,0,0
4/19/2020,165,3,Imperial,25,160,3,5,0
4/20/2020,190,5,Imperial,25,175,4,15,1
3/25/2020,1,0,Inyo,27,1,0,,
3/26/2020,3,0,Inyo,27,2,0,1,0
3/27/2020,8,0,Inyo,27,5,0,3,0
3/28/2020,5,0,Inyo,27,5,0,0,0
3/29/2020,11,0,Inyo,27,8,0,3,0
3/30/2020,8,0,Inyo,27,8,0,0,0
3/31/2020,8,0,Inyo,27,8,0,0,0
4/1/2020,10,0,Inyo,27,9,0,1,0
